team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Palestine National Team,Palestine,2024,Palestine,2,1,1,0,0,0,0,1,0,1,1,1,0,0.5,0,1,0,0,0,152,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,180,90,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,50,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,0,100,0,0,0,100,100,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,0
Oman National Team,Oman,2024,Oman,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,62,2,0,2,2,1,1,1,1,0,0,1,1,90,90,90,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,50,0,50,6,0,6,2,0,2,4,0,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0.00,0.00,0.00,1,0,1.00,0,0,0,0,0,0,0,0,0.00,0.00,0.96,0.82,0.00,1.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka National Team,Sri Lanka,2024,Sri Lanka,6,2,4,0,1,1,0,2,1,1,3,0,3,0.83,2,0.25,0,0,0,70,2,4,-2,6,2,4,2,0,0,4,2,-4,273,90,0,134,0,90,3,2,1,0,0,0,5,1,4,1,1,0,25,12,13,0,0,0,51,50,52,48,22,26,18,9,9,30,13,17,0,0,0,0,0,0,2,0,2,-2,0,-2,0,0,0,4,2,2,2,0,2,0.67,1,0.5,1,1,1,0.33,1,0,0.67,0,1,0.33,0,0.5,0,0,0,0.33,0,0.5,4,2,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,2,4,6,6,6,6,1,1,2,2,2,2,1,3,4,4,4,4,67,33,0,0,0,0,50,50,0,0,0,0,75,25,0,0,0,0,33,67,100,100,100,100,50,50,100,100,100,100,25,75,100,100,100,100,2,0,0,0,0,0,2,0,0,33,0,0,0,0,0,50,0,0,17,50,0,152,50,100,25,0,0,0,83,50,100,17,50,0,4,2,2,67,100,50,6,2,4,100,100,100,0,0,0,0,0,0,0,0,0,67,100,50,33,0,50,5.00,6.00,4.33,0,0,0.00,100,100,80,60,20,20,20,0,1.25,1.48,1.10,1.07,0.93,1.16,17,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,33,50,25,50,0,75,0
Mongolia National Team,Mongolia,2024,Mongolia,4,1,3,0,1,1,0,0,0,0,3,0,3,0.75,3,0,0,0,0,118,2,7,-5,9,3,6,2,0,1,6,1,-6,180,45,0,51,90,45,0,0,0,1,1,0,3,0,3,0,0,0,10,4,6,5,3,2,46,56,42,36,15,21,17,6,11,19,9,10,14,0,14,0,0,0,3,1,2,-3,-1,-2,0,0,0,2,0,2,2,1,1,0.5,0,0.67,2.25,3,2,0.5,2,0,1.75,1,2,0.75,1,0.67,0,0,0,0.75,1,0.67,4,3,2,0,0,0,1,1,1,0,0,0,3,2,1,0,0,0,0,1,2,4,4,4,0,0,0,1,1,1,0,1,2,3,3,3,100,75,50,0,0,0,100,100,100,0,0,0,100,67,33,0,0,0,0,25,50,100,100,100,0,0,0,100,100,100,0,33,67,100,100,100,2,1,0,1,0,0,1,1,0,50,25,0,100,0,0,33,33,0,25,100,0,172,0,0,0,25,100,0,75,0,100,0,0,0,2,0,2,50,0,67,4,1,3,100,100,100,0,0,0,0,0,0,0,0,0,50,0,67,50,100,33,2.50,4.00,2.00,1.67,3,1.00,50,50,50,50,50,50,50,25,1.22,1.80,1.03,2.35,1.55,2.62,75,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,1,1,1,0,0,0,75,0,100,25
Lebanon National Team,Lebanon,2024,Lebanon,7,1,6,0,4,1,3,1,0,1,2,0,2,1.86,3,1.67,0,0,0,4,8,5,3,13,1,12,1,7,0,5,1,2,79,90,77,127,0,108,3,1,2,2,0,2,3,0,3,2,1,1,16,4,12,1,0,1,49,50,49,25,2,23,13,1,12,12,1,11,10,0,10,2,1,1,3,0,3,-1,1,-2,1,1,0,3,0,3,2,0,2,1,3,0.6,1.86,1,2,1.14,1,1.17,0.71,0,0.83,0.83,1,0.8,0.33,1,0.2,0.5,0,0.6,6,3,2,1,1,0,1,0,0,0,0,0,5,3,2,1,1,0,1,4,5,6,6,7,0,1,1,1,1,1,1,3,4,5,5,6,86,43,29,14,14,0,100,0,0,0,0,0,83,50,33,17,17,0,14,57,71,86,86,100,0,100,100,100,100,100,17,50,67,83,83,100,4,1,0,1,0,0,3,1,0,67,17,0,100,0,0,60,20,0,57,100,50,44,43,100,33,29,0,33,43,0,50,29,100,17,3,1,2,50,100,40,4,0,4,67,0,80,1,0,1,17,0,20,17,100,0,50,0,60,33,0,40,3.20,4.00,3.00,1,0,1.00,60,20,20,20,0,0,0,0,0.75,0.28,0.87,0.77,0.17,0.92,43,0,1,0,1,0,0,0,2,2,0,1,0,1,2,1,0,0,0,14,0,17,29,0,33,0
Malaysia National Team,Malaysia,2024,Malaysia,6,2,4,0,3,2,1,2,0,2,1,0,1,1.83,3,1.25,0,0,0,8,9,9,0,18,4,14,3,6,1,8,2,-2,60,60,60,60,180,45,1,1,0,4,1,3,1,0,1,4,1,3,22,9,13,0,0,0,50,51,50,58,14,44,19,7,12,39,7,32,0,0,0,5,2,3,3,1,2,2,1,1,2,1,1,4,1,3,0,0,0,1.67,2,1.5,3,2,3.5,1.5,1.5,1.5,1.5,0.5,2,1.33,1.5,1.25,0.83,1,0.75,0.5,0.5,0.5,6,5,4,3,0,0,2,1,1,0,0,0,4,4,3,3,0,0,0,1,2,3,6,6,0,1,1,2,2,2,0,0,1,1,4,4,100,83,67,50,0,0,100,50,50,0,0,0,100,100,75,75,0,0,0,17,33,50,100,100,0,50,50,100,100,100,0,0,25,25,100,100,5,3,0,2,1,0,3,2,0,83,50,0,100,50,0,75,50,0,50,100,25,34,17,50,0,67,50,75,17,0,25,67,50,75,3,1,2,50,50,50,1,0,1,17,0,25,3,1,2,50,50,50,33,50,25,67,50,75,0,0,0,4.40,4.50,4.33,0,0,0.00,80,60,60,20,20,20,20,20,1.38,0.90,1.69,1.28,0.49,1.80,100,1,1,0,2,1,0,1,2,1,0,0,1,2,0,1,2,2,1,33,0,50,17,0,25,20
Bhutan National Team,Bhutan,2024,Bhutan,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,0,0,0,122,1,9,-8,10,2,8,1,0,1,8,0,-8,360,180,0,40,180,23,1,1,0,0,0,0,3,1,2,1,1,0,21,10,11,0,0,0,50,50,50,32,15,17,9,5,4,23,10,13,0,0,0,0,0,0,2,1,1,-2,-1,-1,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,2.5,1,4,0.25,0.5,0,2.25,0.5,4,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,4,2,1,1,1,1,2,0,0,0,0,0,2,2,1,1,1,1,0,2,3,3,3,3,0,2,2,2,2,2,0,0,1,1,1,1,100,50,25,25,25,25,100,0,0,0,0,0,100,100,50,50,50,50,0,50,75,75,75,75,0,100,100,100,100,100,0,0,50,50,50,50,2,0,0,1,0,0,1,0,0,50,0,0,50,0,0,50,0,0,25,50,0,89,25,50,0,0,0,0,75,50,100,25,50,0,2,1,1,50,50,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,5.25,5.00,5.50,0,0,0.00,100,100,100,100,75,50,50,25,1.07,1.09,1.06,1.31,0.68,1.95,100,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,1,0,1,0,0,0,75,50,100,25
Turkmenistan National Team,Turkmenistan,2024,Turkmenistan,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,164,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,100,0
Brunei Darussalam National Team,Brunei,2024,Brunei Darussalam,5,2,3,0,3,2,1,0,0,0,2,0,2,1.8,3,1,0,0,0,25,5,15,-10,20,2,18,2,3,0,15,2,-12,90,90,90,30,0,18,2,2,0,1,0,1,2,0,2,2,2,0,8,3,5,1,0,1,43,43,43,18,5,13,10,3,7,8,2,6,9,0,9,1,1,0,5,0,5,-4,1,-5,1,1,0,2,1,1,2,0,2,1,2,0.33,4,1,6,1,1,1,3,0,5,1.2,0.5,1.67,0.2,0.5,0,1,0,1.67,5,3,2,2,2,1,2,0,0,0,0,0,3,3,2,2,2,1,0,2,3,3,3,4,0,2,2,2,2,2,0,0,1,1,1,2,100,60,40,40,40,20,100,0,0,0,0,0,100,100,67,67,67,33,0,40,60,60,60,80,0,100,100,100,100,100,0,0,33,33,33,67,3,1,1,1,0,0,2,1,1,60,20,20,50,0,0,67,33,33,60,100,33,50,40,100,0,20,0,33,40,0,67,40,100,0,3,2,1,60,100,33,4,1,3,80,50,100,0,0,0,0,0,0,20,50,0,40,50,33,40,0,67,2.00,3.00,1.67,1,0,1.00,75,50,25,25,25,0,0,0,0.88,0.92,0.86,2.36,1.79,2.65,180,0,0,0,1,0,1,1,1,1,3,0,1,1,1,1,3,2,3,0,0,0,40,0,67,0
Iraq National Team,Iraq,2024,Iraq,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,171,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,90,90,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,1,1,0,42,42,0,6,6,0,4,4,0,2,2,0,10,10,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,4.00,4.00,0.00,1,1,0.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,100,0,0
Iran National Team,Iran,2024,Iran,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,56,7,1,6,8,3,5,2,5,1,0,1,5,26,45,18,180,90,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,3,0,3,1,0,1,1,1,0,0,0,0,2,1,3,4,3,5,3.5,2,5,0.5,1,0,2.5,2,3,2,1,3,0.5,1,0,2,2,2,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,100,100,100,50,50,0,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,50,50,100,0,0,0,100,100,100,0,0,0,0,0,100,2,2,1,1,1,0,1,1,1,100,100,50,100,100,0,100,100,100,100,100,100,-72,50,0,100,50,100,0,0,0,0,50,0,100,1,0,1,50,0,100,0,0,0,0,0,0,1,1,0,50,100,0,50,0,100,50,100,0,0,0,0,0.00,0.00,0.00,1,2,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,1,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia National Team,Cambodia,2024,Cambodia,6,2,4,0,2,2,0,0,0,0,4,0,4,1,3,0,0,0,0,57,7,13,-6,20,7,13,5,2,2,11,3,-9,77,36,180,41,90,33,1,1,0,3,1,2,2,0,2,2,1,1,28,18,10,3,0,3,50,52,49,63,30,33,30,14,16,33,16,17,0,0,0,3,2,1,6,1,5,-3,1,-4,2,1,1,0,0,0,4,1,3,1,1.5,0.75,3.33,3.5,3.25,1.17,2.5,0.5,2.17,1,2.75,1.5,1.5,1.5,0.5,1,0.25,1,0.5,1.25,6,6,4,2,2,0,2,2,1,1,1,0,4,4,3,1,1,0,0,0,2,4,4,6,0,0,1,1,1,2,0,0,1,3,3,4,100,100,67,33,33,0,100,100,50,50,50,0,100,100,75,25,25,0,0,0,33,67,67,100,0,0,50,50,50,100,0,0,25,75,75,100,6,3,0,2,1,0,4,2,0,100,50,0,100,50,0,100,50,0,33,100,0,84,17,50,0,50,50,50,33,0,50,33,50,25,2,1,1,33,50,25,4,1,3,67,50,75,0,0,0,0,0,0,33,50,25,0,0,0,67,50,75,4.67,9.00,2.50,1.5,0,1.50,67,67,50,50,50,50,50,33,1.35,1.99,1.03,1.53,1.17,1.71,100,0,1,2,0,1,1,1,0,1,1,1,1,2,1,2,1,1,3,0,0,0,67,0,100,0
United Arab Emirates National Team,UAE,2024,UAE,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,172,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,90,90,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,4,4,0,50,50,0,13,13,0,5,5,0,8,8,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,2.00,2.00,0.00,4,4,0.00,0,0,0,0,0,0,0,0,0.82,1.82,0.00,0.00,0.96,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
Vietnam National Team,Vietnam,2024,Vietnam,4,3,1,0,0,0,0,1,1,0,3,2,1,0.25,0.33,0,0,0,0,157,3,8,-5,11,8,3,2,1,6,2,-4,-1,120,134,90,45,45,45,0,0,0,3,2,1,1,1,0,2,2,0,14,14,0,2,2,0,51,51,0,26,26,0,9,9,0,17,17,0,17,17,0,2,2,0,4,3,1,-2,-1,-1,1,1,0,0,0,0,3,2,1,0.75,1,0,2.75,2.67,3,0.75,0.67,1,2,2,2,1.5,1.67,1,0.5,0.67,0,1,1,1,4,4,3,0,0,0,3,3,2,0,0,0,1,1,1,0,0,0,0,0,1,4,4,4,0,0,1,3,3,3,0,0,0,1,1,1,100,100,75,0,0,0,100,100,67,0,0,0,100,100,100,0,0,0,0,0,25,100,100,100,0,0,33,100,100,100,0,0,0,100,100,100,4,1,1,3,1,1,1,0,0,100,25,25,100,33,33,100,0,0,0,0,0,0,0,0,0,75,67,100,25,33,0,50,67,0,1,1,0,25,33,0,2,1,1,50,33,100,1,1,0,25,33,0,25,33,0,0,0,0,75,67,100,4.67,4.67,0.00,0.67,0.67,0.00,33,33,33,33,33,33,33,33,0.70,1.03,0.00,0.58,0.91,0.00,50,0,0,1,1,0,0,1,0,0,0,0,2,2,0,1,1,2,0,25,33,0,75,67,100,33
Thailand National Team,Thailand,2024,Thailand,4,2,2,0,1,0,1,2,2,0,1,0,1,1.25,1,1.5,0,0,0,67,3,7,-4,10,2,8,1,2,1,6,0,-4,120,180,90,51,180,30,1,1,0,2,1,1,2,1,1,1,1,0,17,12,5,5,2,3,57,68,47,32,25,7,11,8,3,21,17,4,43,25,18,2,0,2,1,0,1,1,0,1,1,0,1,3,2,1,0,0,0,1.5,1,2,2.5,1,4,0.75,0.5,1,1.75,0.5,3,0.75,0,1.5,0.5,0,1,0.25,0,0.5,3,3,2,1,1,0,1,1,0,0,0,0,2,2,2,1,1,0,1,1,2,3,3,4,1,1,2,2,2,2,0,0,0,1,1,2,75,75,50,25,25,0,50,50,0,0,0,0,100,100,100,50,50,0,25,25,50,75,75,100,50,50,100,100,100,100,0,0,0,50,50,100,1,1,1,0,0,0,1,1,1,25,25,25,0,0,0,50,50,50,25,0,50,19,25,50,0,50,50,50,50,50,50,25,50,0,3,2,1,75,100,50,3,2,1,75,100,50,1,0,1,25,0,50,25,0,50,75,100,50,0,0,0,4.25,6.00,2.50,1.25,1,1.50,50,50,50,50,25,25,25,25,1.16,1.65,0.68,1.07,0.65,1.49,125,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,2,2,50,100,0,25,0,50,25
Uzbekistan National Team,Uzbekistan,2024,Uzbekistan,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,97,1,0,1,1,0,1,0,1,0,0,0,1,90,0,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong National Team,Hong Kong,2024,Hong Kong,9,5,4,0,5,3,2,1,1,0,3,1,2,1.78,2,1.5,0,0,0,1,14,7,7,21,13,8,9,5,4,3,5,2,58,50,72,115,113,120,3,2,1,4,3,1,2,0,2,4,3,1,26,23,3,3,0,3,54,57,50,71,45,26,34,19,15,37,26,11,10,0,10,7,5,2,3,1,2,4,4,0,4,3,1,1,1,0,2,0,2,1.86,2.5,1,2.33,2.6,2,1.56,1.8,1.25,0.78,0.8,0.75,1.43,1.5,1.33,1,1.25,0.67,0.43,0.25,0.67,9,6,5,1,0,0,5,4,3,1,0,0,4,2,2,0,0,0,0,3,4,8,9,9,0,1,2,4,5,5,0,2,2,4,4,4,100,67,56,11,0,0,100,80,60,20,0,0,100,50,50,0,0,0,0,33,44,89,100,100,0,20,40,80,100,100,0,50,50,100,100,100,7,3,0,4,2,0,3,1,0,100,43,0,100,50,0,100,33,0,56,60,50,6,33,40,25,44,60,25,22,0,50,44,60,25,4,3,1,57,75,33,2,0,2,29,0,67,1,1,0,14,25,0,57,75,33,14,25,0,29,0,67,5.20,7.67,1.50,3,0,3.00,40,40,40,40,40,20,20,20,1.80,1.85,1.72,1.06,1.25,0.79,78,0,1,2,2,3,0,0,0,3,0,1,2,0,1,1,0,0,0,11,20,0,33,20,50,0
