team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Taiwan National Team,Taiwan,2025,Taiwan,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,193,0,6,-6,6,0,6,0,0,0,6,0,-6,0,0,0,15,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,87,0,87,5,0,5,2,0,2,3,0,3,0,0,0,0,0,0,4,0,4,-4,0,-4,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,0,0,0,6,0,6,4,0,4,0,0,0,4,0,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,100,100,100,0,0,0,100,100,100,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,1,0,1.00,0,0,0,0,0,0,0,0,0.00,0.00,0.72,1.41,0.00,2.41,200,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,100,0,100,0
Afghanistan National Team,Afghanistan,2025,Afghanistan,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,192,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,39,0,39,7,0,7,3,0,3,4,0,4,3,0,3,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2.00,0.00,2.00,1,0,1.00,100,100,100,0,0,0,0,0,0.00,0.00,0.92,0.82,0.00,1.82,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100,0,100,0
Saudi Arabia National Team,Saudi Arabia,2025,Saudi Arabia,5,4,1,0,3,3,0,1,0,1,1,1,0,2,2.25,1,0,0,0,14,6,4,2,10,8,2,5,1,3,1,2,0,75,72,90,113,120,90,2,2,0,2,1,1,1,1,0,2,2,0,12,10,2,9,6,3,58,55,65,28,19,9,16,11,5,12,8,4,36,27,9,3,3,0,2,1,1,1,2,-1,2,2,0,2,2,0,1,0,1,1.6,2,0,2,2,2,1.2,1.25,1,0.8,0.75,1,1,1,1,0.6,0.75,0,0.4,0.25,1,5,4,1,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,0,1,4,5,5,5,0,1,3,4,4,4,0,0,1,1,1,1,100,80,20,0,0,0,100,75,25,0,0,0,100,100,0,0,0,0,0,20,80,100,100,100,0,25,75,100,100,100,0,0,100,100,100,100,4,1,0,3,1,0,1,0,0,80,20,0,75,25,0,100,0,0,60,75,0,5,40,50,0,40,25,100,20,25,0,40,50,0,3,3,0,60,75,0,2,1,1,40,25,100,1,1,0,20,25,0,40,50,0,40,50,0,20,0,100,3.00,3.33,2.00,2.25,2,3.00,50,50,25,25,25,25,0,0,0.91,0.80,1.25,0.63,0.60,0.73,40,1,1,0,0,1,0,0,2,1,0,0,1,1,0,0,0,1,1,20,0,100,20,25,0,0
Syria National Team,Syria,2025,Syria,2,1,1,0,0,0,0,1,1,0,1,0,1,0.5,1,0,0,0,0,143,3,5,-2,8,4,4,2,1,2,3,0,-2,60,45,90,36,45,30,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,50,0,50,3,0,3,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,4,4,4,1.5,2,1,2.5,2,3,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,27,0,0,0,100,100,100,0,0,0,50,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.35,0.27,0.00,1.27,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50,100,0,50,0,100,0
Tajikistan National Team,Tajikistan,2025,Tajikistan,2,1,1,0,1,0,1,0,0,0,1,1,0,1.5,0,3,0,0,0,125,2,6,-4,8,5,3,0,2,5,1,-5,1,90,0,45,30,18,90,0,0,0,1,0,1,1,1,0,1,0,1,7,2,5,0,0,0,50,50,50,19,7,12,7,2,5,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,4,5,3,1,0,2,3,5,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,100,100,100,50,50,0,100,100,100,100,100,0,100,100,100,0,0,0,0,0,0,50,50,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,-84,0,0,0,50,0,100,50,100,0,50,0,100,2,1,1,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,3.50,2.00,5.00,0,0,0.00,50,50,0,0,0,0,0,0,1.25,0.90,1.60,1.31,1.72,0.89,200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,50,100,0,0
Macau National Team,Macau,2025,Macau,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,190,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,32,0,32,6,0,6,3,0,3,3,0,3,13,0,13,0,0,0,2,0,2,-2,0,-2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,1.00,0.00,1.00,1,0,1.00,100,100,100,100,100,100,100,0,0.00,0.00,0.73,1.33,0.00,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100,0,100,0
Oman National Team,Oman,2025,Oman,5,5,0,0,3,3,0,1,1,0,1,1,0,2,2,0,0,0,0,15,7,3,4,10,10,0,7,0,3,0,4,0,64,64,0,150,150,0,3,3,0,1,1,0,2,2,0,3,3,0,5,5,0,1,1,0,51,51,0,17,17,0,7,7,0,10,10,0,12,12,0,4,4,0,3,3,0,1,1,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,2,2,0,1.4,1.4,0,0.6,0.6,0,1.4,1.4,0,0.8,0.8,0,0.6,0.6,0,4,3,1,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,1,2,4,4,4,5,1,2,4,4,4,5,0,0,0,0,0,0,80,60,20,20,20,0,80,60,20,20,20,0,0,0,0,0,0,0,20,40,80,80,80,100,20,40,80,80,80,100,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,60,40,20,60,40,20,0,0,0,60,60,0,0,60,60,0,20,20,0,40,40,0,60,60,0,3,3,0,60,60,0,3,3,0,60,60,0,1,1,0,20,20,0,40,40,0,40,40,0,20,20,0,1.67,1.67,0.00,0.5,0.5,0.00,33,0,0,0,0,0,0,0,0.51,0.84,0.00,0.57,0.90,0.00,20,1,0,1,0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,20,20,0,20,20,0,0
Malaysia National Team,Malaysia,2025,Malaysia,4,4,0,0,2,2,0,1,1,0,1,1,0,1.75,1.75,0,0,0,0,45,4,5,-1,9,9,0,4,0,5,0,-1,0,90,90,0,72,72,0,1,1,0,2,2,0,1,1,0,2,2,0,13,13,0,1,1,0,50,50,0,47,47,0,20,20,0,27,27,0,36,36,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,1.5,1.5,0,2.25,2.25,0,1,1,0,1.25,1.25,0,1,1,0,0.5,0.5,0,0.5,0.5,0,4,3,2,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,0,1,2,4,4,4,0,0,0,0,0,0,100,75,50,0,0,0,100,75,50,0,0,0,0,0,0,0,0,0,0,25,50,100,100,100,0,25,50,100,100,100,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,100,0,0,100,0,0,0,0,0,50,50,0,0,25,25,0,50,50,0,25,25,0,50,50,0,2,2,0,50,50,0,2,2,0,50,50,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,4.33,4.33,0.00,0.5,0.5,0.00,33,33,33,33,33,33,0,0,1.41,1.75,0.00,0.59,0.92,0.00,50,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,25,25,0,25,25,0,0
Bhutan National Team,Bhutan,2025,Bhutan,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,188,1,8,-7,9,0,9,0,1,0,8,0,-7,180,0,180,23,0,23,0,0,0,1,0,1,1,0,1,0,0,0,3,0,3,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,4.5,0,4.5,0.5,0,0.5,4,0,4,1,0,1,0,0,0,1,0,1,2,2,1,1,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,50,50,50,50,0,0,0,0,0,0,100,100,50,50,50,50,0,0,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,3.00,0.00,3.00,0,0,0.00,100,100,0,0,0,0,0,0,0.00,0.00,0.25,0.00,0.00,0.96,300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,100,0
Brunei Darussalam National Team,Brunei,2025,Brunei Darussalam,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,186,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,90,0,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,100,0
Cambodia National Team,Cambodia,2025,Cambodia,4,2,2,0,0,0,0,1,0,1,3,2,1,0.25,0,0.5,0,0,0,137,4,7,-3,11,6,5,2,2,4,3,-2,-1,90,90,90,51,45,60,0,0,0,4,2,2,0,0,0,0,0,0,12,8,4,6,4,2,50,50,50,44,26,18,18,10,8,26,16,10,7,0,7,1,0,1,5,2,3,-4,-2,-2,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,2.75,3,2.5,1,1,1,1.75,2,1.5,1.5,1,2,0.25,0,0.5,1.25,1,1.5,4,4,3,0,0,0,2,2,2,0,0,0,2,2,1,0,0,0,0,0,1,4,4,4,0,0,0,2,2,2,0,0,1,2,2,2,100,100,75,0,0,0,100,100,100,0,0,0,100,100,50,0,0,0,0,0,25,100,100,100,0,0,0,100,100,100,0,0,50,100,100,100,3,3,0,1,1,0,2,2,0,75,75,0,50,50,0,100,100,0,0,0,0,-7,0,0,0,100,100,100,0,0,0,0,0,0,1,1,0,25,50,0,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,50,50,50,50,50,50,3.00,4.00,2.00,2,4,1.00,75,75,25,25,25,25,0,0,1.41,1.67,1.15,1.62,1.36,1.89,125,0,0,0,1,0,1,1,1,0,1,1,1,2,0,1,1,0,0,25,0,50,75,100,50,0
United Arab Emirates National Team,UAE,2025,UAE,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,53,4,1,3,5,5,0,4,0,1,0,3,0,45,45,0,180,180,0,1,1,0,1,1,0,0,0,0,1,1,0,7,7,0,1,1,0,39,39,0,21,21,0,6,6,0,15,15,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,2.5,2.5,0,2,2,0,0.5,0.5,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,1,2,2,0,0,0,0,0,0,100,50,50,50,0,0,100,50,50,50,0,0,0,0,0,0,0,0,0,50,50,50,100,100,0,50,50,50,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,3.50,3.50,0.00,1,1,0.00,50,50,0,0,0,0,0,0,0.61,1.11,0.00,0.00,0.40,0.00,100,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam National Team,Vietnam,2025,Vietnam,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,103,2,1,1,3,3,0,2,0,1,0,1,0,45,45,0,90,90,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,1,1,0,50,50,0,14,14,0,7,7,0,7,7,0,7,7,0,2,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,3,3,0,3,3,0,2,2,0,1,1,0,2,2,0,2,2,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0,0,0,100,100,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,2.00,2.00,0.00,1,1,0.00,0,0,0,0,0,0,0,0,0.92,1.92,0.00,0.29,1.29,0.00,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thailand National Team,Thailand,2025,Thailand,3,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,25,7,2,5,9,9,0,7,0,2,0,5,0,39,39,0,134,134,0,2,2,0,1,1,0,0,0,0,3,3,0,20,20,0,2,2,0,54,54,0,32,32,0,14,14,0,18,18,0,30,30,0,3,3,0,1,1,0,2,2,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,3,3,0,2.33,2.33,0,0.67,0.67,0,1.33,1.33,0,1,1,0,0.33,0.33,0,3,3,1,1,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,2,2,2,3,0,0,0,0,0,0,100,100,33,33,33,0,100,100,33,33,33,0,0,0,0,0,0,0,0,0,67,67,67,100,0,0,67,67,67,100,0,0,0,0,0,0,3,1,0,3,1,0,0,0,0,100,33,0,100,33,0,0,0,0,100,100,0,0,67,67,0,33,33,0,0,0,0,100,100,0,2,2,0,67,67,0,0,0,0,0,0,0,1,1,0,33,33,0,67,67,0,33,33,0,0,0,0,6.67,6.67,0.00,0.67,0.67,0.00,100,100,100,33,33,33,33,33,1.17,1.50,0.00,1.00,1.33,0.00,67,2,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Uzbekistan National Team,Uzbekistan,2025,Uzbekistan,5,5,0,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,0,0,0,27,5,2,3,7,7,0,5,0,2,0,3,0,90,90,0,225,225,0,4,4,0,1,1,0,2,2,0,2,2,0,14,14,0,6,6,0,42,42,0,41,41,0,18,18,0,23,23,0,42,42,0,4,4,0,0,0,0,4,4,0,2,2,0,3,3,0,0,0,0,1.8,1.8,0,1.4,1.4,0,1,1,0,0.4,0.4,0,0.8,0.8,0,0.8,0.8,0,0,0,0,3,3,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,2,2,4,5,5,5,2,2,4,5,5,5,0,0,0,0,0,0,60,60,20,0,0,0,60,60,20,0,0,0,0,0,0,0,0,0,40,40,80,100,100,100,40,40,80,100,100,100,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,40,40,0,40,40,0,0,0,0,40,40,0,0,80,80,0,20,20,0,40,40,0,40,40,0,5,5,0,100,100,0,3,3,0,60,60,0,0,0,0,0,0,0,40,40,0,60,60,0,0,0,0,2.80,2.80,0.00,1.2,1.2,0.00,60,40,20,0,0,0,0,0,0.82,1.02,0.00,1.08,1.28,0.00,60,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,40,40,0,20,20,0,0
Laos National Team,Laos,2025,Laos,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,182,1,2,-1,3,3,0,1,0,2,0,-1,0,90,90,0,45,45,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,50,50,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,1,1,0,2,2,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,1.00,1.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.38,0.00,0.00,0.59,0.00,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,100,100,0,0
Timor-Leste National Team,Timor-Leste,2025,Timor-Leste,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,180,0,4,-4,4,0,4,0,0,0,4,0,-4,0,0,0,23,0,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,0,50,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,100,0,0,0,0,0,0,0,0.00,0.00,0.33,0.96,0.00,1.96,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,100,0,100,0
